char_id,vn_id,role
3357,4062,primary
3358,4062,primary
3359,4062,primary
3360,4062,primary
3361,4062,primary
3362,4062,primary
3363,4062,primary
3364,4062,primary
3365,6527,primary
3366,6527,primary
3367,6527,primary
3368,99,side
3368,331,appears
3369,99,side
3369,331,primary
3370,99,side
3370,331,appears
3370,408,appears
3371,99,main
3372,9211,main
3373,1632,primary
3373,6990,primary
3374,2707,primary
3375,2707,primary
3376,4178,primary
3377,4178,primary
3378,4896,primary
3379,4896,primary
3380,4896,primary
3381,4896,primary
3382,4178,primary
3383,4178,primary
3384,9219,primary
3385,9219,main
3386,2197,primary
3387,2197,main
3388,2197,primary
3389,2197,primary
3390,2197,primary
3391,2197,primary
3392,666,main
3392,1478,main
3392,5937,main
3393,103,side
3394,103,primary
3395,666,primary
3395,1478,primary
3395,5937,primary
3396,103,primary
3397,103,side
3398,103,side
3399,9239,primary
3400,9239,primary
3401,9239,side
3402,9239,primary
3403,9239,main
3404,6278,primary
3405,666,primary
3405,1478,primary
3405,5937,primary
3406,9243,main
3406,9244,main
3407,9243,primary
3407,9244,primary
3408,9243,primary
3408,9244,primary
3409,9243,primary
3409,9244,primary
3410,9243,primary
3410,9244,primary
3411,9243,primary
3411,9244,primary
3412,9243,primary
3412,9244,primary
3413,9243,primary
3413,9244,primary
3414,4313,primary
3415,4313,main
3416,4313,primary
3417,4313,primary
3418,5252,primary
3419,5252,primary
3420,5252,primary
3421,5252,side
3422,4753,primary
3423,4753,primary
3424,4753,primary
3425,4753,primary
3426,4753,primary
3427,4753,primary
3428,341,primary
3429,1016,main
3430,1016,primary
3431,1016,primary
3432,1016,primary
3433,1016,primary
3434,806,primary
3434,1108,primary
3435,8195,primary
3436,86,primary
3436,4265,primary
3437,86,main
3437,4265,main
3438,86,primary
3438,4265,primary
3439,86,primary
3439,4265,primary
3440,86,primary
3440,4265,primary
3441,86,primary
3441,4265,primary
3442,86,primary
3442,4265,primary
3443,86,side
3443,4265,side
3444,86,side
3444,4265,side
3445,9328,primary
3446,9328,main
3447,9328,side
3448,9328,primary
3449,9333,primary
3450,9333,primary
3451,9334,primary
3452,1915,primary
3453,6502,primary
3454,343,primary
3455,343,primary
3456,343,primary
3457,5917,primary
3458,5917,primary
3459,4312,primary
3460,4312,primary
3461,4312,primary
3462,4312,primary
3463,4312,primary
3464,4312,primary
3465,5917,primary
3466,5917,primary
3467,5917,primary
3468,5918,primary
3469,5918,primary
3470,5918,primary
3471,5918,primary
3472,5918,primary
3473,5252,primary
3474,5252,primary
3475,5252,side
3476,155,main
3476,3184,main
3477,155,primary
3477,3184,appears
3478,155,primary
3478,3184,appears
3479,155,primary
3479,3184,primary
3480,155,primary
3480,3184,appears
3481,2633,primary
3481,2678,side
3482,2633,primary
3483,2633,primary
3484,2633,primary
3484,2678,main
3485,2633,primary
3486,2633,primary
3487,5841,main
3488,5841,primary
3489,5841,primary
3490,2633,main
3491,2633,primary
3492,2633,primary
3493,9347,main
3494,9347,primary
3495,2967,primary
3497,1889,primary
3498,1889,primary
3499,1889,primary
3500,1889,primary
3501,2715,primary
3502,2715,primary
3503,2715,primary
3504,2715,side
3505,2715,side
3506,2715,side
3507,1143,primary
3507,6245,primary
3507,16539,primary
3507,18783,appears
3507,20012,side
3507,20598,side
3507,20599,side
3507,20600,side
3507,20601,side
3507,20602,side
3507,20604,primary
3507,21122,appears
3508,1143,primary
3508,6245,primary
3508,16539,primary
3508,20598,side
3508,20599,side
3508,20600,side
3508,20601,side
3508,20602,side
3508,20604,side
3508,21122,appears
3509,1143,primary
3509,6245,primary
3509,16539,primary
3509,20598,side
3509,20599,side
3509,20600,side
3509,20601,side
3509,20602,side
3509,20604,side
3509,21122,appears
3510,1143,primary
3510,6245,primary
3510,16539,primary
3510,20012,side
3510,20598,side
3510,20599,side
3510,20600,side
3510,20601,side
3510,20602,side
3510,20604,side
3510,21122,appears
3511,1143,primary
3511,3970,appears
3511,6245,primary
3511,16539,primary
3511,20012,side
3511,20598,side
3511,20599,side
3511,20600,side
3511,20601,side
3511,20602,side
3511,20604,side
3511,21122,appears
3512,9296,primary
3513,9296,primary
3514,9296,primary
3515,6143,primary
3516,6143,primary
3517,6143,primary
3518,6143,primary
3519,6143,primary
3520,6143,primary
3521,6143,primary
3522,6143,primary
3523,6143,primary
3524,7602,primary
3524,12369,primary
3524,19119,primary
3524,21739,primary
3525,7602,primary
3525,12369,primary
3525,19119,side
3525,21739,side
3526,7602,primary
3526,12369,primary
3526,19119,primary
3526,21739,primary
3527,7602,main
3527,12369,main
3527,19119,main
3527,21739,main
3528,7602,main
3528,12369,main
3528,19119,main
3528,21739,main
3529,7602,side
3529,12369,side
3530,7602,side
3530,12369,side
3531,7602,side
3531,12369,side
3532,7602,side
3532,12369,side
3533,5569,primary
3534,5569,primary
3535,7602,side
3536,5569,primary
3537,9368,main
3538,5569,primary
3539,7602,side
3539,12369,side
3540,9368,primary
3541,9368,primary
3542,7602,side
3542,12369,side
3543,5569,primary
3544,9368,primary
3545,7602,side
3546,7602,side
3546,12369,side
3547,7602,side
3547,12369,appears
3547,19119,side
3547,21739,side
3548,7602,side
3548,19119,side
3548,21739,side
3549,7602,side
3549,21739,side
3550,7602,side
3550,12369,side
3550,19119,side
3550,21739,side
3551,7602,side
3551,12369,side
3551,21739,side
3552,7602,side
3552,12369,side
3553,7602,side
3553,19119,side
3553,21739,side
3554,7602,side
3555,7602,side
3556,7602,side
3556,12369,primary
3557,7602,side
3558,24,side
3558,68,appears
3558,2153,primary
3559,3144,main
3560,3144,main
3561,3144,main
3562,3144,main
3563,3144,primary
3564,3144,primary
3565,3144,main
3566,3144,primary
3567,3144,primary
3568,3759,side
3569,3759,side
3570,3759,primary
3571,3759,primary
3572,3759,primary
3573,3759,primary
3574,3759,primary
3574,10481,appears
3575,3759,primary
3576,3032,main
3577,3032,primary
3578,3032,primary
3579,4500,primary
3580,4500,primary
3581,4500,primary
3582,4500,side
3583,9,main
3583,1030,main
3584,9,primary
3584,1030,primary
3585,2293,primary
3586,2293,primary
3587,2293,primary
3588,2293,primary
3589,2293,primary
3590,156,main
3591,156,main
3592,156,primary
3593,156,primary
3594,156,primary
3595,9,primary
3595,1030,appears
3596,9,primary
3596,1030,primary
3597,9,primary
3597,1030,primary
3598,9,primary
3598,1030,appears
3599,9,side
3599,1030,side
3600,9,side
3600,1030,side
3601,9,side
3601,1030,appears
3602,471,primary
3602,2162,side
3603,1134,primary
3603,4180,primary
3603,7415,primary
3604,1134,primary
3605,1134,main
3606,1134,primary
3606,4180,primary
3607,1134,primary
3607,4180,primary
3608,1134,primary
3609,2121,main
3610,2121,primary
3611,2121,primary
3612,2121,appears
3613,2121,appears
3614,2121,appears
3615,2293,primary
3616,2293,primary
3617,2293,primary
3618,2293,primary
3619,2293,primary
3620,2293,primary
3621,2293,primary
3622,2293,primary
3623,2293,primary
3624,2293,primary
3625,7786,primary
3626,9202,primary
3627,9202,main
3628,7786,side
3629,7786,side
3630,7786,main
3631,2347,main
3632,2347,appears
3633,5286,side
3634,2347,appears
3635,5286,side
3635,5286,primary
3635,5286,primary
3635,24275,appears
3636,5286,side
3637,5286,side
3637,5286,primary
3637,5286,primary
3637,24275,appears
3638,5286,side
3639,6611,primary
3640,6611,primary
3641,6611,primary
3642,6611,primary
3643,2016,appears
3643,3971,appears
3643,4234,primary
3643,5746,appears
3643,7608,primary
3643,7751,appears
3643,20856,primary
3644,283,main
3645,283,primary
3646,283,primary
3647,283,primary
3648,283,side
3649,283,appears
3650,283,appears
3651,283,primary
3652,4403,side
3652,6499,primary
3653,4404,primary
3653,6499,primary
3654,155,primary
3654,3184,appears
3655,155,primary
3655,3184,appears
3656,155,side
3656,3184,side
3658,66,main
3659,66,primary
3660,66,primary
3661,66,primary
3662,66,primary
3663,66,primary
3664,66,side
3665,66,side
3666,66,side
3667,66,side
3668,66,side
3669,2347,primary
3670,2347,appears
3671,2347,appears
3672,2347,appears
3673,139,primary
3674,139,primary
3675,139,primary
3676,139,primary
3677,139,primary
3678,139,primary
3679,156,primary
3680,156,side
3681,700,main
3682,700,primary
3683,700,primary
3684,700,primary
3685,2133,main
3686,9239,side
3687,1590,primary
3688,2133,primary
3689,6611,side
3690,6611,main
3691,6611,side
3692,2133,primary
3693,6611,side
3694,283,side
3695,295,main
3695,3433,main
3696,295,primary
3696,3433,primary
3696,12366,main
3697,295,primary
3698,295,primary
3698,12366,side
3699,6385,primary
3700,6385,primary
3701,6385,primary
3702,6385,primary
3703,6385,primary
3704,6385,primary
3705,6385,primary
3706,6385,primary
3707,6385,primary
3708,6385,primary
3709,5167,main
3710,5167,primary
3711,5167,primary
3712,5167,primary
3713,5167,primary
3714,4862,main
3715,4862,primary
3716,4862,primary
3717,4862,primary
3718,4862,primary
3719,5167,primary
3720,2622,side
3720,4981,side
3721,6004,main
3722,6004,primary
3723,6004,primary
3724,6004,primary
3725,1838,main
3726,1838,primary
3727,1838,primary
3728,9553,primary
3729,22,main
3730,22,main
3731,599,main
3732,22,main
3733,2622,side
3733,4981,side
3734,2622,side
3734,4981,side
3735,2622,side
3736,2622,side
3736,4981,side
3737,22,main
3738,9564,primary
3739,3937,primary
3740,1027,main
3740,10797,main
3741,1027,primary
3741,10797,primary
3742,1027,primary
3742,10797,side
3743,1027,primary
3743,10797,main
3744,1027,primary
3744,10797,primary
3745,1027,side
3745,10797,side
3746,1027,side
3746,10797,side
3747,1027,side
3747,10797,side
3748,1027,side
3749,1027,side
3749,10797,primary
3750,1027,appears
3750,10797,appears
3751,1027,side
3751,10797,appears
3752,1027,side
3752,10797,appears
3753,1027,side
3753,10797,appears
3754,1027,side
3754,10797,appears
3755,4777,primary
3755,5098,primary
3756,1027,appears
3756,10797,appears
3757,4777,primary
3757,5098,primary
3758,1027,appears
3759,1027,appears
3759,10797,appears
3760,5098,primary
3761,1027,side
3761,10797,primary
3762,5098,side
3763,4777,primary
3763,5098,primary
3764,1027,appears
3765,5098,primary
3766,1027,primary
3767,5098,main
3768,1027,primary
3768,10797,main
3769,1027,primary
3769,10797,main
3770,1027,appears
3771,1027,primary
3772,1027,primary
3773,1027,primary
3774,1027,primary
3774,10797,appears
3775,9567,primary
3776,5138,primary
3777,5138,primary
3778,192,main
3778,15658,main
3779,1080,side
3779,4693,main
3780,1080,main
3781,1080,primary
3781,1111,appears
3781,4758,primary
3782,6004,primary
3783,6004,primary
3784,6004,primary
3785,1080,primary
3785,4758,primary
3786,67,main
3786,68,main
3786,15523,main
3787,67,primary
3787,68,main
3787,68,primary
3787,69,side
3787,15523,primary
3788,67,primary
3788,68,primary
3788,15523,primary
3789,67,primary
3789,68,primary
3789,69,side
3789,15523,appears
3790,67,primary
3790,68,main
3790,69,main
3790,15523,main
3791,581,main
3791,1143,appears
3792,581,primary
3792,20012,appears
3792,21122,appears
3793,581,primary
3793,1143,appears
3793,20012,appears
3794,581,primary
3794,1143,appears
3795,581,primary
3795,1143,appears
3795,6245,appears
3796,581,primary
3796,1143,appears
3796,20012,appears
3797,581,primary
3797,1143,appears
3797,20012,appears
3798,581,side
3798,6245,appears
3798,20598,appears
3798,20599,appears
3798,20600,side
3798,20601,appears
3798,20602,appears
3799,581,side
3799,1143,appears
3800,1143,side
3800,6245,side
3800,16539,side
3800,20012,side
3800,20598,side
3800,20599,side
3800,20600,side
3800,20602,side
3801,581,side
3802,581,side
3802,1143,appears
3802,6245,appears
3803,666,primary
3803,1478,primary
3803,5937,primary
3804,666,primary
3804,1478,primary
3804,5937,primary
3805,3142,primary
3805,13975,primary
3806,666,primary
3806,1478,primary
3806,5937,primary
3807,3142,primary
3808,666,primary
3808,666,side
3808,5937,primary
3809,666,side
3809,5937,side
3810,3142,side
3811,3142,primary
3812,3142,side
3813,67,main
3813,67,main
3813,68,primary
3814,67,primary
3814,68,main
3814,68,primary
3814,15523,appears
3815,68,appears
3816,68,side
3817,68,primary
3817,68,primary
3817,68,main
3817,68,main
3817,69,side
3817,15523,appears
3818,1267,main
3818,3991,primary
3818,4147,appears
3818,6222,main
3818,7464,main
3819,1267,primary
3819,6222,side
3819,7464,primary
3820,1267,side
3820,6222,side
3821,1267,side
3821,3991,appears
3821,6222,primary
3821,7464,primary
3822,172,primary
3822,1267,primary
3823,1038,primary
3823,1267,side
3823,2389,side
3824,1267,primary
3824,6222,side
3824,7464,primary
3825,1267,primary
3825,2389,appears
3825,3991,appears
3825,6222,primary
3825,7464,primary
3826,67,side
3826,68,side
3826,69,side
3827,67,side
3827,68,side
3828,67,side
3828,68,side
3828,15523,appears
3829,67,side
3829,68,side
3830,4147,main
3831,4147,primary
3832,4147,primary
3833,4147,primary
3834,4147,primary
3835,4147,primary
3836,4147,primary
3837,4147,primary
3838,67,appears
3838,68,side
3838,15523,appears
3839,4147,primary
3840,4147,primary
3841,5300,side
3842,5300,side
3843,5300,primary
3844,5300,primary
3845,5300,primary
3846,68,side
3846,68,appears
3847,1995,main
3848,67,side
3848,68,primary
3848,15523,appears
3849,68,side
3850,1377,side
3851,1377,primary
3852,1377,side
3853,1377,primary
3854,1377,primary
3855,1377,primary
3856,1377,side
3857,1377,primary
3858,1377,primary
3859,1377,main
3860,1377,primary
3861,67,side
3861,68,primary
3861,15523,appears
3862,7576,primary
3862,8832,main
3863,7576,main
3863,8832,main
3864,68,side
3865,666,side
3866,666,side
3867,666,side
3868,1882,primary
3869,1882,primary
3870,1882,primary
3871,1882,primary
3872,1882,primary
3873,1882,primary
3876,904,primary
3877,904,primary
3878,904,primary
3879,904,primary
3880,904,primary
3881,904,primary
3882,1474,main
3882,2959,main
3885,1143,main
3885,6245,main
3885,9879,appears
3885,16539,main
3885,20012,side
3885,20598,main
3885,20599,main
3885,20600,main
3885,20601,main
3885,20602,main
3885,20604,main
3885,27092,main
3886,1143,side
3886,6245,side
3886,16539,primary
3886,20598,side
3886,20599,side
3886,20600,side
3886,20601,side
3886,20602,side
3886,20604,side
3887,2591,main
3887,8659,appears
3887,9631,primary
3888,1143,side
3888,6245,side
3888,16539,primary
3888,20012,side
3888,20598,side
3888,20599,side
3888,20600,side
3888,20601,side
3888,20602,side
3888,20604,side
3888,21122,appears
3889,3767,primary
3889,5412,primary
3889,7065,primary
3889,9754,primary
3889,14270,side
3890,1143,side
3890,6245,side
3890,16539,primary
3890,20598,side
3890,20599,side
3890,20600,side
3890,20601,side
3890,20602,side
3890,20604,side
3890,21122,appears
3891,3767,primary
3891,5412,primary
3891,7065,primary
3891,9754,primary
3891,14270,side
3904,3015,primary
3905,3322,main
3906,3322,side
3907,1474,primary
3907,2959,primary
3908,3322,primary
3909,3322,primary
3910,1474,primary
3910,2959,primary
3911,3322,primary
3912,4802,main
3913,4802,main
3914,4802,main
3915,4802,primary
3916,4802,side
3917,4802,primary
3918,4802,side
3919,4802,side
3920,4802,side
3921,4161,primary
3922,4161,primary
3923,4161,primary
3924,5229,primary
3925,5229,primary
3926,5229,primary
3927,5020,main
3927,5021,main
3928,777,primary
3929,777,main
3930,1474,primary
3930,2959,primary
3931,777,main
3932,1474,primary
3932,2959,primary
3933,777,side
3934,134,primary
3935,134,primary
3936,134,primary
3937,134,primary
3938,1474,primary
3938,2959,primary
3939,1474,primary
3939,2959,primary
3940,1474,primary
3940,2959,primary
3941,711,main
3941,715,main
3941,716,main
3941,717,primary
3941,1719,appears
3941,5632,appears
3941,5633,main
3941,6639,appears
3941,9889,main
3941,13735,main
3941,15119,main
3941,18267,main
3942,711,primary
3942,716,main
3942,12515,main
3942,19776,main
3943,459,primary
3944,711,primary
3944,715,primary
3944,716,primary
3944,1719,appears
3944,6639,appears
3944,9889,appears
3944,15119,main
3944,18267,primary
3945,459,primary
3946,459,primary
3947,459,primary
3948,66,appears
3949,6850,primary
3950,6850,primary
3951,6850,primary
3952,6850,primary
3953,6850,primary
3954,1867,main
3955,1867,main
3956,1867,primary
3957,1867,primary
3958,1867,primary
3959,1867,primary
3960,2563,main
3961,1634,primary
3962,2563,primary
3963,1634,primary
3964,2563,side
3965,2563,primary
3966,2563,side
3967,1634,primary
3968,1634,primary
3969,4314,primary
3970,4314,primary
3971,4314,primary
3972,4314,primary
3973,350,primary
3974,350,primary
3975,4435,side
3976,4435,primary
3977,3716,primary
3978,3716,primary
3979,3716,primary
3980,3716,primary
3981,1634,primary
3982,1634,primary
3983,5568,primary
3984,914,primary
3985,914,main
3986,914,main
3987,4435,primary
3988,4435,primary
3989,914,main
3990,4435,main
3991,914,main
3992,914,main
3993,6753,main
3994,6753,primary
3995,914,main
3996,6753,primary
3997,914,primary
3998,914,side
3999,914,side
4000,2099,main
4000,4006,main
4001,2099,primary
4001,4006,primary
4002,2099,primary
4002,4006,primary
4003,2099,primary
4003,4006,primary
4004,4798,side
4005,4798,side
4006,4798,primary
4007,4798,primary
4008,4798,primary
4009,4798,primary
4010,22,side
4011,22,side
4012,264,primary
4012,272,primary
4012,273,primary
4012,276,primary
4012,320,primary
4012,408,primary
4012,947,primary
4012,1708,primary
4012,3537,primary
4012,5409,primary
4012,24351,appears
4013,264,primary
4013,272,side
4013,273,primary
4013,276,side
4013,320,primary
4013,408,appears
4013,1708,side
4013,5409,side
4013,24351,appears
4014,264,primary
4014,273,primary
4014,276,primary
4014,320,primary
4014,407,primary
4014,408,primary
4014,1708,primary
4014,3537,primary
4014,4848,side
4014,5409,primary
4015,264,primary
4015,272,side
4015,273,primary
4015,320,primary
4015,408,appears
4015,3537,appears
4015,5409,side
4016,264,primary
4016,272,primary
4016,273,primary
4016,1708,side
4016,3537,appears
4016,5409,side
4017,264,primary
4017,273,side
4017,276,primary
4017,1708,side
4017,5409,side
4017,24351,appears
4018,264,primary
4018,5409,appears
4019,264,side
4019,272,side
4019,273,side
4019,276,side
4019,320,side
4019,407,side
4019,408,side
4019,1708,side
4019,5409,side
4020,264,main
4020,272,main
4020,273,main
4020,276,main
4020,320,main
4020,407,main
4020,947,main
4020,1708,main
4020,3537,main
4020,5409,main
4021,264,side
4021,273,side
4021,408,appears
4021,1708,side
4021,3537,side
4022,264,appears
4022,272,appears
4022,408,appears
4022,5409,appears
4023,264,primary
4023,264,primary
4023,273,primary
4023,276,primary
4023,408,primary
4023,3537,appears
4023,5409,appears
4024,264,primary
4024,264,primary
4024,264,primary
4024,273,primary
4024,408,appears
4024,409,appears
4024,1708,side
4024,3537,appears
4024,5409,appears
4025,264,primary
4025,264,primary
4025,264,primary
4025,273,primary
4025,3537,appears
4025,5282,appears
4025,5409,appears
4026,264,primary
4026,264,primary
4026,1708,side
4026,3537,side
4026,5409,appears
4027,264,primary
4027,264,primary
4027,276,primary
4027,408,primary
4027,3537,appears
4027,5409,appears
4027,16261,appears
4028,264,primary
4028,264,primary
4028,273,appears
4029,9741,primary
4030,9741,primary
4031,9741,main
4032,852,main
4032,11132,main
4033,2240,primary
4033,2240,primary
4033,2240,primary
4033,6818,primary
4033,23163,primary
4034,6818,primary
4034,15049,primary
4035,6818,primary
4035,17091,primary
4036,2240,primary
4036,2240,primary
4036,2240,primary
4036,6818,primary
4036,15007,primary
4037,2240,primary
4037,2240,primary
4037,2240,primary
4037,6818,primary
4037,12434,primary
4038,82,main
4038,577,main
4039,82,primary
4039,577,primary
4040,82,primary
4040,577,primary
4041,82,primary
4041,577,side
4042,82,side
4042,577,side
4043,82,side
4043,577,side
4044,82,side
4044,577,primary
4045,82,side
4045,577,primary
4046,82,side
4046,577,primary
4047,82,side
4047,577,primary
4048,82,side
4049,266,primary
4049,276,primary
4049,384,primary
4049,407,side
4049,947,primary
4049,2932,side
4049,4848,side
4049,5409,side
4049,6438,appears
4049,9836,side
4049,9837,primary
4049,25294,primary
4050,266,primary
4050,276,primary
4050,384,primary
4050,947,primary
4050,2932,side
4050,5409,primary
4050,9837,primary
4051,266,primary
4051,276,primary
4051,384,primary
4051,2932,side
4051,5409,appears
4051,9837,appears
4052,266,primary
4052,276,primary
4052,384,primary
4052,947,side
4052,2932,side
4052,4848,side
4052,5409,primary
4052,9837,primary
4053,266,primary
4053,276,primary
4053,384,primary
4053,407,primary
4053,947,side
4053,1910,side
4053,2932,side
4053,4848,side
4053,5409,primary
4053,6438,appears
4053,9836,side
4053,9837,primary
4053,25293,primary
4054,266,primary
4054,276,primary
4054,384,primary
4054,407,primary
4054,947,side
4054,1910,side
4054,2932,side
4054,5409,primary
4054,6438,appears
4054,9836,side
4054,9837,primary
4055,266,side
4055,276,side
4055,384,side
4055,407,side
4055,947,side
4055,1910,side
4055,2932,side
4055,5409,side
4055,9836,side
4055,9837,side
4055,16261,side
4056,266,side
4056,276,side
4056,384,side
4056,947,side
4056,1910,side
4056,2932,side
4056,5409,side
4056,9836,side
4056,9837,side
4057,266,side
4057,266,primary
4057,266,primary
4057,276,side
4057,384,side
4057,407,side
4057,947,side
4057,2932,primary
4057,5409,side
4057,9837,primary
4058,266,primary
4058,266,primary
4058,266,primary
4058,273,appears
4058,2932,primary
4058,5409,primary
4058,21192,side
4059,266,main
4059,276,main
4059,384,main
4059,407,main
4059,947,main
4059,1910,main
4059,2932,main
4059,5409,main
4059,9836,main
4059,9837,main
4059,25293,main
4059,25294,main
4060,8038,primary
4061,8038,main
4062,8038,side
4063,8038,side
4063,11071,side
4063,14240,primary
4063,14365,side
4063,19182,side
4063,27057,primary
4064,8038,side
4064,11071,side
4064,14240,appears
4064,14365,side
4064,19182,side
4064,27057,main
4065,8038,side
4065,11071,side
4065,14240,primary
4065,14365,appears
4065,19182,side
4065,27057,primary
4066,314,main
4067,7316,main
4068,7286,primary
4069,7286,primary
4070,7286,primary
4071,7286,primary
4072,9777,main
4072,9778,primary
4072,9779,primary
4073,4840,primary
4074,4840,primary
4075,4840,primary
4076,4840,main
4077,4840,primary
4078,810,main
4078,5922,main
4078,17012,main
4079,810,primary
4079,5922,primary
4079,17012,primary
4080,810,primary
4080,5922,appears
4080,17012,appears
4081,810,primary
4082,810,side
4082,5922,primary
4082,17012,primary
4083,810,primary
4084,810,primary
4084,17012,primary
4085,810,side
4086,515,main
4086,810,side
4086,916,main
4086,5922,appears
4087,810,side
4088,810,side
4088,5922,side
4089,810,appears
4090,810,side
4090,5922,side
4091,810,primary
4092,810,side
4093,810,side
4094,810,primary
4095,810,side
4095,5922,side
4095,17012,primary
4096,810,side
4096,5922,side
4097,810,side
4097,5922,side
4098,810,side
4099,810,side
4100,810,side
4101,810,side
4101,17012,primary
4102,515,side
4102,810,side
4102,5922,primary
4102,17012,primary
4103,24,side
4103,2153,primary
4103,2153,side
4104,4623,primary
4105,776,side
4105,3941,primary
4106,776,side
4106,3941,primary
4107,776,side
4107,3941,primary
4108,7286,primary
4109,1308,main
4110,1308,primary
4111,1308,side
4112,1308,side
4113,1308,primary
4114,1308,primary
4115,1308,side
4116,1308,side
4117,1308,side
4118,1308,side
4119,1267,appears
4119,2389,main
4119,3991,primary
4119,6222,side
4119,7464,primary
4120,2389,primary
4121,2389,side
4122,568,primary
4123,568,main
4124,568,primary
4125,568,primary
4126,568,primary
4127,2389,side
4128,2389,primary
4129,2389,primary
4130,2389,primary
4130,3991,primary
4131,1267,appears
4131,3991,primary
4132,1267,appears
4132,3991,primary
4133,3991,primary
4134,3991,primary
4135,9798,primary
4136,9798,main
4137,3991,main
4138,3991,main
4139,3991,primary
4140,3991,primary
4141,3991,primary
4142,8279,primary
4143,7492,primary
4144,7492,primary
4145,7492,primary
4146,7492,primary
4147,3997,primary
4148,3997,primary
4149,8279,primary
4150,172,main
4151,172,primary
4152,172,primary
4153,172,main
4154,172,primary
4155,172,primary
4156,172,primary
4157,172,main
4158,172,primary
4159,172,primary
4160,172,primary
4161,699,primary
4162,699,main
4163,9832,main
4164,9832,primary
4165,9832,side
4166,167,main
4167,3823,primary
4168,3823,primary
4168,11131,primary
4169,167,primary
4170,167,primary
4171,167,primary
4172,3823,primary
4172,5085,side
4173,167,primary
4174,167,side
4175,167,side
4176,3823,primary
4177,3823,primary
4177,5085,primary
4177,11131,primary
4178,7239,main
4179,7239,primary
4180,7460,primary
4181,7460,primary
4182,7460,primary
4183,7460,main
4184,7460,primary
4185,7460,primary
4186,2190,primary
4187,2190,primary
4188,2190,primary
4189,2190,primary
4190,2190,primary
4191,2190,primary
4192,5563,primary
4193,7239,primary
4194,5378,primary
4195,5378,primary
4196,5378,primary
4197,663,primary
4198,663,primary
4199,663,primary
4200,663,primary
4201,539,main
4202,539,primary
4203,539,side
4204,539,primary
4205,539,primary
4206,539,primary
4207,5306,primary
4208,5306,primary
4209,5306,primary
4210,5306,primary
4211,5306,primary
4212,5306,primary
4213,856,main
4213,1400,main
4214,856,primary
4214,1400,primary
4215,856,primary
4215,1400,primary
4216,856,primary
4216,1400,primary
4217,856,primary
4217,1400,primary
4218,5896,primary
4219,5835,primary
4220,5835,primary
4221,5835,primary
4222,5835,primary
4223,5835,primary
4224,4460,main
4225,4460,side
4226,4460,side
4227,4460,primary
4228,4460,primary
4229,4460,primary
4230,4460,primary
4231,5896,primary
4232,5896,side
4233,5896,primary
4234,5896,main
4235,5896,primary
4236,5896,primary
4237,151,primary
4238,151,main
4239,151,main
4240,9870,primary
4241,9870,primary
4242,9870,primary
4243,4834,primary
4244,1079,primary
4245,1079,primary
4246,1079,primary
4247,1079,primary
4248,1079,primary
4249,1079,primary
4250,1079,primary
4251,1079,primary
4252,1079,primary
4253,1079,primary
4254,1079,primary
4255,1079,primary
4256,1079,primary
4257,1079,primary
4258,1079,primary
4259,1079,primary
4260,1079,primary
4261,1079,primary
4262,1079,primary
4263,1079,primary
4264,1230,primary
4265,1230,primary
4266,1230,primary
4267,1230,primary
4268,1230,primary
4269,1230,primary
4270,1230,primary
4271,1230,primary
4272,1230,primary
4273,1230,primary
4274,1230,primary
4275,1230,primary
4276,1230,primary
4277,1230,primary
4278,1230,primary
4279,1230,primary
4280,1230,primary
4281,1230,primary
4282,1230,primary
4283,4834,primary
4284,4834,primary
4285,4834,primary
4286,4834,primary
4287,5657,primary
4287,7853,primary
4287,11849,primary
4288,1766,main
4289,1766,primary
4290,1766,primary
4291,1766,primary
4292,1766,primary
4293,1766,side
4294,1766,side
4295,1766,side
4296,1766,side
4297,1766,side
4298,2213,primary
4299,2213,primary
4300,856,primary
4301,856,primary
4301,1400,primary
4302,856,side
4302,1400,side
4303,856,side
4303,1400,primary
4304,856,side
4304,1400,side
4305,8112,primary
4306,7239,side
4307,7239,side
4308,7239,side
4309,9678,main
4310,9678,main
4311,5657,main
4311,7853,main
4311,11849,main
4311,17046,main
4311,21267,main
4312,7685,main
4313,3751,main
4314,3751,primary
4315,6504,primary
4316,6504,primary
4317,6504,primary
4318,900,primary
4319,900,primary
4320,900,primary
4321,900,primary
4322,901,main
4323,527,primary
4324,527,primary
4325,2368,main
4325,7943,main
4326,172,primary
4327,172,primary
4328,172,side
4329,172,primary
4330,6206,primary
4330,6208,primary
4331,6206,primary
4331,6208,primary
4332,6206,primary
4332,6208,primary
4333,6206,primary
4333,6208,primary
4334,6208,primary
4335,6208,primary
4336,1876,primary
4337,1876,primary
4338,1876,primary
4339,1876,primary
4340,1876,primary
4341,6482,primary
4342,6482,primary
4343,6482,primary
4344,6482,primary
4345,6482,primary
4346,6482,primary
4347,2282,primary
4348,2282,primary
4349,2282,primary
4350,2282,primary
4351,2282,primary
4352,2282,primary
4353,7272,primary
4354,7272,primary
4355,7272,primary
4356,7272,primary
4357,7272,primary
4358,8040,primary
4359,8040,primary
4360,8040,primary
4361,2917,primary
4362,7239,primary
4363,3751,primary
4364,3751,primary
4365,3751,primary
4366,3751,primary
4367,3751,primary
4368,3751,primary
4369,3751,primary
4370,6222,side
4371,1659,appears
4371,6222,side
4372,3347,primary
4373,3347,appears
4374,3347,primary
4375,3347,primary
4376,3347,primary
4377,3347,primary
4378,3920,primary
4379,3920,primary
